FID_,HRU_ID,subbasin
,497254,0
,497255,0
,497256,0
,497257,0
,497258,0
,497259,0
,497260,0
,497261,0
,497262,0
,497263,0
,497264,0
,497265,0
,497266,0
,497267,0
,497268,0
,497269,0
,497270,0
,497271,0
,497272,0
,497273,0
,497274,0
,497275,0
,497276,0
,497277,0
,497278,0
,497279,0
,497280,0
,497281,0
,497282,0
,497283,0
,497284,0
,497285,0
,497286,0
,497287,0
,497288,0
,497289,0
,497290,0
,497291,0
,497292,0
,497293,0
,497294,0
,497295,0
,497296,0
,497297,0
,497298,0
,497299,0
,497300,0
,497301,0
,497302,0
,497303,0
,497304,0
,497305,0
,497306,0
,497307,0
,497308,0
,497309,0
,497310,0
,497311,0
,497312,0
,497313,0
,497314,0
,497315,0
,497316,0
,497317,0
,497318,0
,497319,0
,497320,0
,497321,0
,497322,0
,497323,0
,497324,0
,497325,0
,497326,0
,497327,0
,497328,0
,497329,0
,497330,0
,497331,0
,497332,0
,497333,0
,497334,0
,497335,0
,497336,0
,497337,0
,497338,0
,497339,0
,497340,0
,497341,0
,497342,0
,497343,0
,497344,0
,497345,0
,497346,0
,497347,0
,497348,0
,497349,0
,497350,0
,497351,0
,497352,0
,497353,0
,497354,0
,497355,0
,497356,0
,497357,0
,497358,0
,497359,0
,497360,0
,497361,0
,497362,0
,497363,0
,497364,0
,497365,0
,497366,0
,497367,0
,497368,0
,497369,0
,497370,0
,497371,0
,497372,0
,497373,0
,497374,0
,497375,0
,497376,0
,497377,0
,497378,0
,497379,0
,497380,0
,497381,0
,497382,0
,497383,0
,497384,0
,497385,0
,497386,0
,497387,0
,497388,0
,497389,0
,497390,0
,497391,0
,497392,0
,497393,0
,497394,0
,497395,0
,497396,0
,497397,0
,497398,0
,497399,0
,497400,0
,497401,0
,497402,0
,497403,0
,497404,0
,497405,0
,497406,0
,497407,0
,497408,0
,497409,0
,497410,0
,497411,0
,497412,0
,497413,0
,497414,0
,497415,0
,497416,0
,497417,0
,497418,0
,497419,0
,497420,0
,497421,0
,497422,0
,497423,0
,497424,0
,497425,0
,497426,0
,497427,0
,497428,0
,497429,0
,497430,0
,497431,0
,497432,0
,497433,0
,497434,0
,497435,0
,497436,0
,497437,0
,497438,0
,497439,0
,497440,0
,497441,0
,497442,0
,497443,0
,497444,0
,497445,0
,497446,0
,497447,0
,497448,0
,497449,0
,497450,0
,497451,0
,497452,0
,497453,0
,497454,0
,497455,0
,497456,0
,497457,0
,497458,0
,497459,0
,497460,0
,497461,0
,497462,0
,497463,0
,497464,0
,497465,0
,497466,0
,497467,0
,497468,0
,497469,0
,497470,0
,497471,0
,497472,0
,497473,0
,497474,0
,497475,0
,497476,0
,497477,0
,497478,0
,497479,0
,497480,0
,497481,0
,497482,0
,497483,0
,497484,0
,497485,0
,497486,0
,497487,0
,497488,0
,497489,0
,497490,0
,497491,0
,497492,0
,497493,0
,497494,0
,497495,0
,497496,0
,497497,0
,497498,0
,497499,0
,497500,0
,497501,0
,497502,0
,497503,0
,497504,0
,497505,0
,497506,0
,497507,0
,497508,0
,497509,0
,497510,0
,497511,0
,497512,0
,497513,0
,497514,0
,497515,0
,497516,0
,497517,0
,497518,0
,497519,0
,497520,0
,497521,0
,497522,3
,497523,3
,497524,3
,497525,3
,497526,3
,497527,3
,497528,3
,497529,3
,497530,3
,497531,3
,497532,3
,497533,3
,497534,3
,497535,3
,497536,3
,497537,3
,497538,3
,497539,3
,497540,3
,497541,3
,497542,3
,497543,3
,497544,3
,497545,3
,497546,3
,497547,3
,497548,3
,497549,3
,497550,3
,497551,3
,497552,3
,497553,3
,497554,3
,497555,3
,497556,3
,497557,3
,497558,3
,497559,3
,497560,3
,497561,3
,497562,3
,497563,3
,497564,3
,497565,3
,497566,3
,497567,3
,497568,3
,497569,3
,497570,3
,497571,3
,497572,3
,497573,3
,497574,3
,497575,3
,497576,3
,497577,3
,497578,3
,497579,3
,497580,3
,497581,3
,497582,3
,497583,3
,497584,3
,497585,3
,497586,3
,497587,3
,497588,3
,497589,3
,497590,3
,497591,3
,497592,3
,497593,3
,497594,3
,497595,3
,497596,3
,497597,3
,497598,3
,497599,3
,497600,3
,497601,3
,497602,3
,497603,3
,497604,3
,497605,3
,497606,3
,497607,3
,497608,3
,497609,3
,497610,3
,497611,3
,497612,3
,497613,3
,497614,3
,497615,3
,497616,3
,497617,3
,497618,3
,497619,3
,497620,3
,497621,3
,497622,3
,497623,3
,497624,3
,497625,3
,497626,3
,497627,3
,497628,3
,497629,3
,497630,3
,497631,3
,497632,3
,497633,3
,497634,3
,497635,3
,497636,3
,497637,3
,497638,3
,497639,3
,497640,3
,497641,3
,497642,3
,497643,3
,497644,3
,497645,3
,497646,3
,497647,3
,497648,3
,497649,3
,497650,3
,497651,3
,497652,3
,497653,3
,497654,3
,497655,3
,497656,3
,497657,3
,497658,3
,497659,3
,497660,3
,497661,3
,497662,3
,497663,3
,497664,3
,497665,3
,497666,3
,497667,3
,497668,3
,497669,3
,497670,3
,497671,3
,497672,3
,497673,3
,497674,3
,497675,3
,497676,3
,497677,3
,497678,3
,497679,3
,497680,0
,497681,3
,497682,3
,497683,3
,497684,3
,497685,3
,497686,0
,497687,0
,497688,0
,497689,0
,497690,0
,497691,0
,497692,0
,497693,0
,497694,0
,497695,0
,497696,0
,497697,0
,497698,0
,497699,0
,497700,0
,497701,0
,497702,0
,497703,0
,497704,0
,497705,0
,497706,0
,497707,0
,497708,0
,497709,0
,497710,0
,497711,0
,497712,0
,497713,0
,497714,0
,497715,0
,497716,0
,497717,0
,497718,0
,496315,0
,496316,0
,496317,0
,496318,0
,496319,0
,496320,0
,496321,0
,496322,0
,496323,0
,496324,0
,496325,0
,496326,0
,496327,0
,496328,0
,496329,0
,496330,0
,496331,0
,496332,0
,496333,0
,496334,0
,496335,0
,496336,0
,496337,0
,496338,0
,496339,0
,496340,0
,496341,0
,496342,0
,496343,0
,496344,0
,496345,0
,496346,0
,496347,0
,496348,0
,496349,0
,496350,0
,496351,0
,496352,0
,496353,0
,496354,0
,496355,0
,496356,0
,496357,0
,496358,0
,496359,0
,496360,0
,496361,0
,496362,0
,496363,0
,496364,0
,496365,0
,496366,0
,496367,0
,496368,0
,496369,0
,496370,0
,496371,0
,496372,0
,496373,0
,496374,0
,496375,0
,496376,0
,496377,0
,496378,0
,496379,0
,496380,0
,496381,0
,496382,0
,496383,0
,496384,0
,496385,0
,496386,0
,496387,0
,496388,0
,496389,0
,496390,0
,496391,0
,496392,0
,496393,0
,496394,0
,496395,0
,496396,0
,496397,0
,496398,0
,496399,0
,496400,0
,496401,0
,496402,0
,496403,0
,496404,0
,496405,0
,496406,0
,496407,0
,496408,0
,496409,0
,496410,0
,496411,0
,496412,0
,496413,0
,496414,0
,496415,0
,496416,0
,496417,0
,496418,0
,496419,0
,496420,0
,496421,0
,496422,0
,496423,0
,496424,0
,496425,0
,496426,0
,496427,0
,496428,0
,496429,0
,496430,0
,496431,0
,496432,0
,496433,0
,496434,0
,496435,0
,496436,0
,496437,0
,496438,0
,496439,0
,496440,0
,496441,0
,496442,0
,496443,0
,496444,0
,496445,0
,496446,0
,496447,0
,496448,0
,496449,0
,496450,0
,496451,0
,496452,0
,496453,0
,496454,0
,496455,0
,496456,0
,496457,0
,496458,0
,496459,0
,496460,0
,496461,0
,496462,0
,496463,0
,496464,0
,496465,0
,496466,0
,496467,0
,496468,0
,496469,0
,496470,0
,496471,0
,496472,0
,496473,0
,496474,0
,496475,0
,496476,0
,496477,0
,496478,0
,496479,0
,496480,0
,496481,0
,496482,0
,496483,0
,496484,0
,496485,0
,496486,0
,496487,0
,496488,0
,496489,0
,496490,0
,496491,0
,496492,0
,496493,0
,496494,0
,496495,0
,496496,0
,496497,0
,496498,0
,496499,0
,496500,0
,496501,0
,496502,0
,496503,0
,496504,0
,496505,0
,496506,0
,496507,0
,496508,0
,496509,0
,496510,0
,496511,0
,496512,0
,496513,0
,496514,0
,496515,0
,496516,0
,496517,0
,496518,0
,496519,0
,496520,0
,496521,0
,496522,0
,496523,0
,496524,0
,496525,0
,496526,0
,496527,0
,496528,0
,496529,0
,496530,0
,496531,0
,496532,0
,496533,0
,496534,0
,496535,0
,496536,0
,496537,0
,496538,0
,496539,0
,496540,0
,496541,0
,496542,0
,496543,0
,496544,0
,496545,0
,496546,0
,496547,0
,496548,0
,496549,0
,496550,0
,496551,0
,496552,0
,496553,0
,496554,0
,496555,0
,496556,0
,496557,0
,496558,0
,496559,0
,496560,0
,496561,0
,496562,0
,496563,0
,496564,0
,496565,0
,496566,0
,496567,0
,496568,0
,496569,0
,496570,0
,496571,0
,496572,0
,496573,0
,496574,0
,496575,0
,496576,0
,496577,0
,496578,0
,496579,0
,496580,0
,496581,0
,496582,0
,496583,0
,496584,0
,496585,0
,496586,0
,496587,0
,496588,0
,496589,0
,496590,0
,496591,0
,496592,0
,496593,0
,496594,0
,496595,0
,496596,0
,496597,0
,496598,0
,496599,0
,496600,0
,496601,0
,496602,0
,496603,0
,496604,0
,496605,0
,496606,0
,496607,0
,496608,0
,496609,0
,496610,0
,496611,0
,496612,0
,496613,0
,496614,0
,496615,0
,496616,0
,496617,0
,496618,0
,496619,0
,496620,0
,496621,0
,496622,0
,496623,0
,496624,0
,496625,0
,496626,0
,496627,0
,496628,0
,496629,0
,496630,0
,496631,0
,496632,0
,496633,0
,496634,0
,496635,0
,496636,0
,496637,0
,496638,0
,496639,0
,496640,0
,496641,0
,496642,0
,496643,0
,496644,0
,496645,0
,496646,0
,496647,0
,496648,0
,496649,0
,496650,0
,496651,0
,496652,0
,496653,0
,496654,0
,496655,0
,496656,0
,496657,0
,496658,0
,496659,0
,496660,0
,496661,0
,496662,0
,496663,0
,496664,0
,496665,0
,496666,0
,496667,0
,496668,0
,496669,0
,496670,0
,496671,0
,496672,0
,496673,0
,496674,0
,496675,0
,496676,0
,496677,0
,496678,0
,496679,0
,496680,0
,496681,0
,496682,0
,496683,0
,496684,0
,496685,0
,496686,0
,496687,0
,496688,0
,496689,0
,496690,0
,496691,0
,496692,0
,496693,0
,496694,0
,496695,0
,496696,0
,496697,0
,496698,0
,496699,0
,496700,0
,496701,0
,496702,0
,496703,0
,496704,0
,496705,0
,496706,0
,496707,0
,496708,0
,496709,0
,496710,0
,496711,0
,496712,0
,496713,0
,496714,0
,496715,0
,496716,0
,496717,0
,496718,0
,496719,0
,496720,0
,496721,0
,496722,0
,496723,0
,496724,0
,496725,0
,496726,0
,496727,0
,496728,0
,496729,0
,496730,0
,496731,0
,496732,0
,496733,0
,496734,0
,496735,0
,496736,0
,496737,0
,496738,0
,496739,0
,496740,0
,496741,0
,496742,0
,496743,0
,496744,0
,496745,0
,496746,0
,496747,0
,496748,0
,496749,0
,496750,0
,496751,0
,496752,0
,496753,0
,496754,0
,496755,0
,496756,0
,496757,0
,496758,0
,496759,0
,496760,0
,496761,0
,496762,0
,496763,0
,496764,0
,496765,0
,496766,0
,496767,0
,496768,0
,496769,0
,496770,0
,496771,0
,496772,0
,496773,0
,496774,0
,496775,0
,496776,0
,496777,0
,496778,0
,496779,0
,496780,0
,496781,0
,496782,0
,496783,0
,496784,0
,496785,0
,496786,0
,496787,0
,496788,0
,496789,0
,496790,0
,496791,0
,496792,0
,496793,0
,496794,0
,496795,0
,496796,0
,496797,0
,496798,0
,496799,0
,496800,0
,496801,0
,496802,0
,496803,0
,496804,0
,496805,0
,496806,0
,496807,0
,496808,0
,496809,0
,496810,0
,496811,0
,496812,0
,496813,0
,496814,0
,496815,0
,496816,0
,496817,0
,496818,0
,496819,0
,496820,3
,496821,3
,496822,3
,496823,3
,496824,3
,496825,3
,496826,3
,496827,3
,496828,3
,496829,3
,496830,3
,496831,3
,496832,3
,496833,3
,496834,3
,496835,3
,496836,3
,496837,3
,496838,3
,496839,3
,496840,3
,496841,3
,496842,3
,496843,3
,496844,3
,496845,3
,496846,3
,496847,3
,496848,3
,496849,3
,496850,3
,496851,3
,496852,3
,496853,3
,496854,3
,496855,3
,496856,3
,496857,3
,496858,3
,496859,3
,496860,3
,496861,3
,496862,3
,496863,3
,496864,3
,496865,3
,496866,3
,496867,3
,496868,3
,496869,3
,496870,3
,496871,3
,496872,3
,496873,3
,496874,3
,496875,3
,496876,3
,496877,3
,496878,3
,496879,3
,496880,3
,496881,3
,496882,3
,496883,3
,496884,3
,496885,3
,496886,3
,496887,3
,496888,3
,496889,3
,496890,3
,496891,3
,496892,3
,496893,3
,496894,3
,496895,3
,496896,3
,496897,3
,496898,3
,496899,3
,496900,3
,496901,3
,496902,3
,496903,3
,496904,3
,496905,3
,496906,3
,496907,3
,496908,3
,496909,3
,496910,3
,496911,3
,496912,3
,496913,3
,496914,3
,496915,3
,496916,3
,496917,3
,496918,3
,496919,3
,496920,3
,496921,3
,496922,3
,496923,3
,496924,3
,496925,3
,496926,3
,496927,3
,496928,3
,496929,3
,496930,3
,496931,3
,496932,3
,496933,3
,496934,3
,496935,3
,496936,3
,496937,3
,496938,3
,496939,3
,496940,3
,496941,3
,496942,3
,496943,3
,496944,3
,496945,3
,496946,3
,496947,3
,496948,3
,496949,3
,496950,3
,496951,3
,496952,3
,496953,3
,496954,3
,496955,3
,496956,3
,496957,3
,496958,3
,496959,3
,496960,3
,496961,3
,496962,3
,496963,3
,496964,3
,496965,3
,496966,3
,496967,3
,496968,3
,496969,3
,496970,3
,496971,3
,496972,3
,496973,3
,496974,3
,496975,3
,496976,3
,496977,3
,496978,3
,496979,3
,496980,3
,496981,3
,496982,3
,496983,3
,496984,3
,496985,0
,496986,0
,496987,0
,496988,0
,496989,0
,496990,0
,496991,0
,496992,0
,496993,0
,496994,0
,496995,0
,496996,0
,496997,0
,496998,0
,496999,0
,497000,0
,497001,0
,497002,0
,497003,0
,497004,0
,497005,0
,497006,0
,497007,0
,497008,0
,497009,0
,497010,0
,497011,0
,497012,0
,497013,0
,497014,0
,497015,0
,497016,0
,495613,0
,495614,0
,495615,0
,495616,0
,495617,0
,495618,0
,495619,0
,495620,0
,495621,0
,495622,0
,495623,0
,495624,0
,495625,0
,495626,0
,495627,0
,495628,0
,495629,0
,495630,0
,495631,0
,495632,0
,495633,0
,495634,0
,495635,0
,495636,0
,495637,0
,495638,0
,495639,0
,495640,0
,495641,0
,495642,0
,495643,0
,495644,0
,495645,0
,495646,0
,495647,0
,495648,0
,495649,0
,495650,0
,495651,0
,495652,0
,495653,0
,495654,0
,495655,0
,495656,0
,495657,0
,495658,0
,495659,0
,495660,0
,495661,0
,495662,0
,495663,0
,495664,0
,495665,0
,495666,0
,495667,0
,495668,0
,495669,0
,495670,0
,495671,0
,495672,0
,495673,0
,495674,0
,495675,0
,495676,0
,495677,0
,495678,0
,495679,0
,495680,0
,495681,0
,495682,0
,495683,0
,495684,0
,495685,0
,495686,0
,495687,0
,495688,0
,495689,0
,495690,0
,495691,0
,495692,0
,495693,0
,495694,0
,495695,0
,495696,0
,495697,0
,495698,0
,495699,0
,495700,0
,495701,0
,495702,0
,495703,0
,495704,0
,495705,0
,495706,0
,495707,0
,495708,0
,495709,0
,495710,0
,495711,0
,495712,0
,495713,0
,495714,0
,495715,0
,495716,0
,495717,0
,495718,0
,495719,0
,495720,0
,495721,0
,495722,0
,495723,0
,495724,0
,495725,0
,495726,0
,495727,0
,495728,0
,495729,0
,495730,0
,495731,0
,495732,0
,495733,0
,495734,0
,495735,0
,495736,0
,495737,0
,495738,0
,495739,0
,495740,0
,495741,0
,495742,0
,495743,0
,495744,0
,495745,0
,495746,0
,495747,0
,495748,0
,495749,0
,495750,0
,495751,0
,495752,0
,495753,0
,495754,0
,495755,0
,495756,0
,495757,0
,495758,0
,495759,0
,495760,0
,495761,0
,495762,0
,495763,0
,495764,0
,495765,0
,495766,0
,495767,0
,495768,0
,495769,0
,495770,0
,495771,0
,495772,0
,495773,0
,495774,0
,495775,0
,495776,0
,495777,0
,495778,0
,495779,0
,495780,0
,495781,0
,495782,0
,495783,0
,495784,0
,495785,0
,495786,0
,495787,0
,495788,0
,495789,0
,495790,0
,495791,0
,495792,0
,495793,0
,495794,0
,495795,0
,495796,0
,495797,0
,495798,0
,495799,0
,495800,0
,495801,0
,495802,0
,495803,0
,495804,0
,495805,0
,495806,0
,495807,0
,495808,0
,495809,0
,495810,0
,495811,0
,495812,0
,495813,0
,495814,0
,495815,0
,495816,0
,495817,0
,495818,0
,495819,0
,495820,0
,495821,0
,495822,0
,495823,0
,495824,0
,495825,0
,495826,0
,495827,0
,495828,0
,495829,0
,495830,0
,495831,0
,495832,0
,495833,0
,495834,0
,495835,0
,495836,0
,495837,0
,495838,0
,495839,0
,495840,0
,495841,0
,495842,0
,495843,0
,495844,0
,495845,0
,495846,0
,495847,0
,495848,0
,495849,0
,495850,0
,495851,0
,495852,0
,495853,0
,495854,0
,495855,0
,495856,0
,495857,0
,495858,0
,495859,0
,495860,0
,495861,0
,495862,0
,495863,0
,495864,0
,495865,0
,495866,0
,495867,0
,495868,0
,495869,0
,495870,0
,495871,0
,495872,0
,495873,0
,495874,0
,495875,0
,495876,0
,495877,0
,495878,0
,495879,0
,495880,0
,495881,0
,495882,0
,495883,0
,495884,0
,495885,0
,495886,0
,495887,0
,495888,0
,495889,0
,495890,0
,495891,0
,495892,0
,495893,0
,495894,0
,495895,0
,495896,0
,495897,0
,495898,0
,495899,0
,495900,0
,495901,0
,495902,0
,495903,0
,495904,0
,495905,0
,495906,0
,495907,0
,495908,0
,495909,0
,495910,0
,495911,0
,495912,0
,495913,0
,495914,0
,495915,0
,495916,0
,495917,0
,495918,0
,495919,0
,495920,0
,495921,0
,495922,0
,495923,0
,495924,0
,495925,0
,495926,0
,495927,0
,495928,0
,495929,0
,495930,0
,495931,0
,495932,0
,495933,0
,495934,0
,495935,0
,495936,0
,495937,0
,495938,0
,495939,0
,495940,0
,495941,0
,495942,0
,495943,0
,495944,0
,495945,0
,495946,0
,495947,0
,495948,0
,495949,0
,495950,0
,495951,0
,495952,0
,495953,0
,495954,0
,495955,0
,495956,0
,495957,0
,495958,0
,495959,0
,495960,0
,495961,0
,495962,0
,495963,0
,495964,0
,495965,0
,495966,0
,495967,0
,495968,0
,495969,0
,495970,0
,495971,0
,495972,0
,495973,0
,495974,0
,495975,0
,495976,0
,495977,0
,495978,0
,495979,0
,495980,0
,495981,0
,495982,0
,495983,0
,495984,0
,495985,0
,495986,0
,495987,0
,495988,0
,495989,0
,495990,0
,495991,0
,495992,0
,495993,0
,495994,0
,495995,0
,495996,0
,495997,0
,495998,0
,495999,0
,496000,0
,496001,0
,496002,0
,496003,0
,496004,0
,496005,0
,496006,0
,496007,0
,496008,0
,496009,0
,496010,0
,496011,0
,496012,0
,496013,0
,496014,0
,496015,0
,496016,0
,496017,0
,496018,0
,496019,0
,496020,0
,496021,0
,496022,0
,496023,0
,496024,0
,496025,0
,496026,0
,496027,0
,496028,0
,496029,0
,496030,0
,496031,0
,496032,0
,496033,0
,496034,0
,496035,0
,496036,0
,496037,0
,496038,0
,496039,0
,496040,0
,496041,0
,496042,0
,496043,0
,496044,0
,496045,0
,496046,0
,496047,0
,496048,0
,496049,0
,496050,0
,496051,0
,496052,0
,496053,0
,496054,0
,496055,0
,496056,0
,496057,0
,496058,0
,496059,0
,496060,0
,496061,0
,496062,0
,496063,0
,496064,0
,496065,0
,496066,0
,496067,0
,496068,0
,496069,0
,496070,0
,496071,0
,496072,0
,496073,0
,496074,0
,496075,0
,496076,0
,496077,0
,496078,0
,496079,0
,496080,0
,496081,0
,496082,0
,496083,0
,496084,0
,496085,0
,496086,0
,496087,0
,496088,0
,496089,0
,496090,0
,496091,0
,496092,0
,496093,0
,496094,0
,496095,0
,496096,0
,496097,0
,496098,0
,496099,0
,496100,0
,496101,0
,496102,0
,496103,0
,496104,0
,496105,0
,496106,0
,496107,0
,496108,0
,496109,0
,496110,0
,496111,0
,496112,0
,496113,0
,496114,0
,496115,0
,496116,0
,496117,0
,496118,3
,496119,3
,496120,3
,496121,3
,496122,3
,496123,3
,496124,3
,496125,3
,496126,3
,496127,3
,496128,3
,496129,3
,496130,3
,496131,3
,496132,3
,496133,3
,496134,3
,496135,3
,496136,3
,496137,3
,496138,3
,496139,3
,496140,3
,496141,3
,496142,3
,496143,3
,496144,3
,496145,3
,496146,3
,496147,3
,496148,3
,496149,3
,496150,3
,496151,3
,496152,3
,496153,3
,496154,3
,496155,3
,496156,3
,496157,3
,496158,3
,496159,3
,496160,3
,496161,3
,496162,3
,496163,3
,496164,3
,496165,3
,496166,3
,496167,3
,496168,3
,496169,3
,496170,3
,496171,3
,496172,3
,496173,3
,496174,3
,496175,3
,496176,3
,496177,3
,496178,3
,496179,3
,496180,3
,496181,3
,496182,3
,496183,3
,496184,3
,496185,3
,496186,3
,496187,3
,496188,3
,496189,3
,496190,3
,496191,3
,496192,3
,496193,3
,496194,3
,496195,3
,496196,3
,496197,3
,496198,3
,496199,3
,496200,3
,496201,3
,496202,3
,496203,3
,496204,3
,496205,3
,496206,3
,496207,3
,496208,3
,496209,3
,496210,3
,496211,3
,496212,3
,496213,3
,496214,3
,496215,3
,496216,3
,496217,3
,496218,3
,496219,3
,496220,3
,496221,3
,496222,3
,496223,3
,496224,3
,496225,3
,496226,3
,496227,3
,496228,3
,496229,3
,496230,3
,496231,3
,496232,3
,496233,3
,496234,3
,496235,3
,496236,3
,496237,3
,496238,3
,496239,3
,496240,3
,496241,3
,496242,3
,496243,3
,496244,3
,496245,3
,496246,3
,496247,3
,496248,3
,496249,3
,496250,3
,496251,3
,496252,3
,496253,3
,496254,3
,496255,3
,496256,3
,496257,3
,496258,3
,496259,3
,496260,3
,496261,3
,496262,3
,496263,3
,496264,3
,496265,3
,496266,3
,496267,3
,496268,3
,496269,3
,496270,3
,496271,3
,496272,3
,496273,3
,496274,3
,496275,3
,496276,3
,496277,3
,496278,3
,496279,3
,496280,3
,496281,3
,496282,3
,496283,3
,496284,0
,496285,0
,496286,3
,496287,0
,496288,0
,496289,0
,496290,0
,496291,0
,496292,0
,496293,0
,496294,0
,496295,0
,496296,0
,496297,0
,496298,0
,496299,0
,496300,0
,496301,0
,496302,0
,496303,0
,496304,0
,496305,0
,496306,0
,496307,0
,496308,0
,496309,0
,496310,0
,496311,0
,496312,0
,496313,0
,496314,0
,494911,0
,494912,0
,494913,0
,494914,0
,494915,0
,494916,0
,494917,0
,494918,0
,494919,0
,494920,0
,494921,0
,494922,0
,494923,0
,494924,0
,494925,0
,494926,0
,494927,0
,494928,0
,494929,0
,494930,0
,494931,0
,494932,0
,494933,0
,494934,0
,494935,0
,494936,0
,494937,0
,494938,0
,494939,0
,494940,0
,494941,0
,494942,0
,494943,0
,494944,0
,494945,0
,494946,0
,494947,0
,494948,0
,494949,0
,494950,0
,494951,0
,494952,0
,494953,0
,494954,0
,494955,0
,494956,0
,494957,0
,494958,0
,494959,0
,494960,0
,494961,0
,494962,0
,494963,0
,494964,0
,494965,0
,494966,0
,494967,0
,494968,0
,494969,0
,494970,0
,494971,0
,494972,0
,494973,0
,494974,0
,494975,0
,494976,0
,494977,0
,494978,0
,494979,0
,494980,0
,494981,0
,494982,0
,494983,0
,494984,0
,494985,0
,494986,0
,494987,0
,494988,0
,494989,0
,494990,0
,494991,0
,494992,0
,494993,0
,494994,0
,494995,0
,494996,0
,494997,0
,494998,0
,494999,0
,495000,0
,495001,0
,495002,0
,495003,0
,495004,0
,495005,0
,495006,0
,495007,0
,495008,0
,495009,0
,495010,0
,495011,0
,495012,0
,495013,0
,495014,0
,495015,0
,495016,0
,495017,0
,495018,0
,495019,0
,495020,0
,495021,0
,495022,0
,495023,0
,495024,0
,495025,0
,495026,0
,495027,0
,495028,0
,495029,0
,495030,0
,495031,0
,495032,0
,495033,0
,495034,0
,495035,0
,495036,0
,495037,0
,495038,0
,495039,0
,495040,0
,495041,0
,495042,0
,495043,0
,495044,0
,495045,0
,495046,0
,495047,0
,495048,0
,495049,0
,495050,0
,495051,0
,495052,0
,495053,0
,495054,0
,495055,0
,495056,0
,495057,0
,495058,0
,495059,0
,495060,0
,495061,0
,495062,0
,495063,0
,495064,0
,495065,0
,495066,0
,495067,0
,495068,0
,495069,0
,495070,0
,495071,0
,495072,0
,495073,0
,495074,0
,495075,0
,495076,0
,495077,0
,495078,0
,495079,0
,495080,0
,495081,0
,495082,0
,495083,0
,495084,0
,495085,0
,495086,0
,495087,0
,495088,0
,495089,0
,495090,0
,495091,0
,495092,0
,495093,0
,495094,0
,495095,0
,495096,0
,495097,0
,495098,0
,495099,0
,495100,0
,495101,0
,495102,0
,495103,0
,495104,0
,495105,0
,495106,0
,495107,0
,495108,0
,495109,0
,495110,0
,495111,0
,495112,0
,495113,0
,495114,0
,495115,0
,495116,0
,495117,0
,495118,0
,495119,0
,495120,0
,495121,0
,495122,0
,495123,0
,495124,0
,495125,0
,495126,0
,495127,0
,495128,0
,495129,0
,495130,0
,495131,0
,495132,0
,495133,0
,495134,0
,495135,0
,495136,0
,495137,0
,495138,0
,495139,0
,495140,0
,495141,0
,495142,0
,495143,0
,495144,0
,495145,0
,495146,0
,495147,0
,495148,0
,495149,0
,495150,0
,495151,0
,495152,0
,495153,0
,495154,0
,495155,0
,495156,0
,495157,0
,495158,0
,495159,0
,495160,0
,495161,0
,495162,0
,495163,0
,495164,0
,495165,0
,495166,0
,495167,0
,495168,0
,495169,0
,495170,0
,495171,0
,495172,0
,495173,0
,495174,0
,495175,0
,495176,0
,495177,0
,495178,0
,495179,0
,495180,0
,495181,0
,495182,0
,495183,0
,495184,0
,495185,0
,495186,0
,495187,0
,495188,0
,495189,0
,495190,0
,495191,0
,495192,0
,495193,0
,495194,0
,495195,0
,495196,0
,495197,0
,495198,0
,495199,0
,495200,0
,495201,0
,495202,0
,495203,0
,495204,0
,495205,0
,495206,0
,495207,0
,495208,0
,495209,0
,495210,0
,495211,0
,495212,0
,495213,0
,495214,0
,495215,0
,495216,0
,495217,0
,495218,0
,495219,0
,495220,0
,495221,0
,495222,0
,495223,0
,495224,0
,495225,0
,495226,0
,495227,0
,495228,0
,495229,0
,495230,0
,495231,0
,495232,0
,495233,0
,495234,0
,495235,0
,495236,0
,495237,0
,495238,0
,495239,0
,495240,0
,495241,0
,495242,0
,495243,0
,495244,0
,495245,0
,495246,0
,495247,0
,495248,0
,495249,0
,495250,0
,495251,0
,495252,0
,495253,0
,495254,0
,495255,0
,495256,0
,495257,0
,495258,0
,495259,0
,495260,0
,495261,0
,495262,0
,495263,0
,495264,0
,495265,0
,495266,0
,495267,0
,495268,0
,495269,0
,495270,0
,495271,0
,495272,0
,495273,0
,495274,0
,495275,0
,495276,0
,495277,0
,495278,0
,495279,0
,495280,0
,495281,0
,495282,0
,495283,0
,495284,0
,495285,0
,495286,0
,495287,0
,495288,0
,495289,0
,495290,0
,495291,0
,495292,0
,495293,0
,495294,0
,495295,0
,495296,0
,495297,0
,495298,0
,495299,0
,495300,0
,495301,0
,495302,0
,495303,0
,495304,0
,495305,0
,495306,0
,495307,0
,495308,0
,495309,0
,495310,0
,495311,0
,495312,0
,495313,0
,495314,0
,495315,0
,495316,0
,495317,0
,495318,0
,495319,0
,495320,0
,495321,0
,495322,0
,495323,0
,495324,0
,495325,0
,495326,0
,495327,0
,495328,0
,495329,0
,495330,0
,495331,0
,495332,0
,495333,0
,495334,0
,495335,0
,495336,0
,495337,0
,495338,0
,495339,0
,495340,0
,495341,0
,495342,0
,495343,0
,495344,0
,495345,0
,495346,0
,495347,0
,495348,0
,495349,0
,495350,0
,495351,0
,495352,0
,495353,0
,495354,0
,495355,0
,495356,0
,495357,0
,495358,0
,495359,0
,495360,0
,495361,0
,495362,0
,495363,0
,495364,0
,495365,0
,495366,0
,495367,0
,495368,0
,495369,0
,495370,0
,495371,0
